risk_budget,method,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,mean_abstention_rate,ci95_abstention_rate,mean_predicted_risk,ci95_predicted_risk,mean_realized_risk,ci95_realized_risk,mean_accepted,ci95_accepted,mean_breach,ci95_breach,mean_gated_success,ci95_gated_success,mean_gated_utility,ci95_gated_utility,n
0.150000,stability_calibrated_servo_foundation_arbiter_v5,5,0.824916,0.005312,0.976202,0.008030,0.748899,0.002438,0.043743,0.001844,0.061636,0.002489,0.013543,0.000589,0.186073,0.000715,0.023191,0.000825,0.064809,0.001027,0.075222,0.002439,0.046586,0.001678,1.000000,0.000000,0.000000,0.000000,0.824916,0.005312,0.976202,0.008030,160
0.150000,stability_calibrated_servo_foundation_arbiter_v5,6,0.823977,0.005285,0.975336,0.007976,0.748713,0.002364,0.043258,0.001809,0.061508,0.002548,0.013768,0.000584,0.186690,0.000772,0.023238,0.000857,0.064917,0.001045,0.075077,0.002445,0.046464,0.001673,1.000000,0.000000,0.000000,0.000000,0.823977,0.005285,0.975336,0.007976,160
0.150000,stability_calibrated_servo_foundation_arbiter_v5,7,0.824577,0.005178,0.975725,0.007896,0.748347,0.002450,0.043664,0.001813,0.061602,0.002530,0.013493,0.000563,0.186369,0.000804,0.023044,0.000822,0.065149,0.001048,0.074904,0.002412,0.046485,0.001639,1.000000,0.000000,0.000000,0.000000,0.824577,0.005178,0.975725,0.007896,160
0.150000,stability_calibrated_servo_foundation_arbiter_v5,8,0.824108,0.005405,0.975432,0.008150,0.748533,0.002427,0.043538,0.001826,0.061543,0.002559,0.013366,0.000646,0.186492,0.000787,0.023219,0.000793,0.065084,0.001060,0.074821,0.002483,0.046370,0.001706,1.000000,0.000000,0.000000,0.000000,0.824108,0.005405,0.975432,0.008150,160
0.150000,stability_calibrated_servo_foundation_arbiter_v5,9,0.823434,0.005350,0.974993,0.008006,0.748263,0.002397,0.043202,0.001830,0.061295,0.002506,0.013463,0.000603,0.186582,0.000733,0.022924,0.000841,0.064995,0.001031,0.074745,0.002452,0.046156,0.001683,1.000000,0.000000,0.000000,0.000000,0.823434,0.005350,0.974993,0.008006,160
0.200000,cbf_safety_shield,0,0.611634,0.007144,0.576723,0.010890,0.567778,0.002396,0.132263,0.002825,0.117566,0.002535,0.049513,0.000705,0.256872,0.000756,0.066682,0.000882,0.067288,0.000783,0.131271,0.002588,0.130071,0.002233,1.000000,0.000000,0.000000,0.000000,0.611634,0.007144,0.576723,0.010890,160
0.200000,cbf_safety_shield,1,0.612957,0.007378,0.577867,0.011133,0.567061,0.002439,0.132051,0.002750,0.118060,0.002548,0.049590,0.000676,0.256704,0.000815,0.066464,0.000820,0.067288,0.000755,0.131256,0.002564,0.130083,0.002180,1.000000,0.000000,0.000000,0.000000,0.612957,0.007378,0.577867,0.011133,160
0.200000,cbf_safety_shield,2,0.612877,0.007443,0.577789,0.011219,0.567374,0.002505,0.132274,0.002800,0.117932,0.002528,0.049416,0.000648,0.256537,0.000843,0.066921,0.000842,0.067115,0.000770,0.131331,0.002538,0.130144,0.002167,1.000000,0.000000,0.000000,0.000000,0.612877,0.007443,0.577789,0.011219,160
0.200000,cbf_safety_shield,3,0.613770,0.007304,0.578969,0.011107,0.567809,0.002407,0.132217,0.002815,0.117950,0.002547,0.049398,0.000660,0.256592,0.000811,0.066437,0.000882,0.067324,0.000799,0.131321,0.002583,0.130023,0.002200,1.000000,0.000000,0.000000,0.000000,0.613770,0.007304,0.578969,0.011107,160
0.200000,cbf_safety_shield,4,0.611424,0.007382,0.576462,0.011101,0.567818,0.002377,0.132425,0.002765,0.117984,0.002575,0.049379,0.000672,0.256515,0.000805,0.066593,0.000870,0.067129,0.000780,0.131207,0.002552,0.130147,0.002179,1.000000,0.000000,0.000000,0.000000,0.611424,0.007382,0.576462,0.011101,160
0.200000,cbf_safety_shield,5,0.612840,0.007283,0.577712,0.011000,0.567246,0.002488,0.132536,0.002746,0.117879,0.002527,0.049208,0.000655,0.256378,0.000781,0.066676,0.000845,0.067378,0.000763,0.131271,0.002538,0.130093,0.002162,1.000000,0.000000,0.000000,0.000000,0.612840,0.007283,0.577712,0.011000,160
0.200000,cbf_safety_shield,6,0.612635,0.007159,0.577776,0.010897,0.567932,0.002379,0.132304,0.002806,0.117968,0.002542,0.049388,0.000685,0.256558,0.000808,0.066664,0.000832,0.067130,0.000760,0.131215,0.002599,0.130103,0.002203,1.000000,0.000000,0.000000,0.000000,0.612635,0.007159,0.577776,0.010897,160
0.200000,cbf_safety_shield,7,0.613041,0.007032,0.578314,0.010811,0.567345,0.002481,0.132043,0.002783,0.117603,0.002602,0.049327,0.000686,0.256583,0.000803,0.066602,0.000819,0.067219,0.000770,0.131120,0.002558,0.129851,0.002195,1.000000,0.000000,0.000000,0.000000,0.613041,0.007032,0.578314,0.010811,160
0.200000,cbf_safety_shield,8,0.612267,0.007533,0.577552,0.011303,0.567719,0.002457,0.132170,0.002798,0.117954,0.002550,0.049290,0.000660,0.256233,0.000796,0.066659,0.000853,0.067181,0.000761,0.131254,0.002568,0.129978,0.002188,1.000000,0.000000,0.000000,0.000000,0.612267,0.007533,0.577552,0.011303,160
0.200000,cbf_safety_shield,9,0.613234,0.007268,0.578843,0.011087,0.568255,0.002461,0.132025,0.002816,0.117716,0.002594,0.049236,0.000692,0.256394,0.000794,0.066738,0.000840,0.067344,0.000788,0.130954,0.002601,0.129839,0.002224,1.000000,0.000000,0.000000,0.000000,0.613234,0.007268,0.578843,0.011087,160
0.200000,conformal_visual_abstention,0,0.647829,0.006402,0.665295,0.009787,0.613557,0.002373,0.098375,0.002383,0.112012,0.002591,0.039465,0.000645,0.251784,0.000758,0.042198,0.000825,0.099602,0.000925,0.122791,0.002596,0.102348,0.001980,1.000000,0.000000,0.000000,0.000000,0.647829,0.006402,0.665295,0.009787,160
0.200000,conformal_visual_abstention,1,0.648214,0.006338,0.665343,0.009637,0.614048,0.002432,0.098871,0.002342,0.112275,0.002541,0.039477,0.000643,0.251772,0.000730,0.042506,0.000850,0.099361,0.000931,0.123167,0.002558,0.102707,0.001970,1.000000,0.000000,0.000000,0.000000,0.648214,0.006338,0.665343,0.009637,160
0.200000,conformal_visual_abstention,2,0.648581,0.006217,0.665706,0.009585,0.613620,0.002475,0.098857,0.002412,0.112079,0.002542,0.039362,0.000653,0.251685,0.000804,0.042469,0.000816,0.099535,0.000944,0.123008,0.002642,0.102583,0.001998,1.000000,0.000000,0.000000,0.000000,0.648581,0.006217,0.665706,0.009585,160
0.200000,conformal_visual_abstention,3,0.647813,0.006320,0.664762,0.009679,0.613529,0.002411,0.098873,0.002428,0.111880,0.002517,0.039708,0.000655,0.251682,0.000776,0.042483,0.000870,0.099637,0.000910,0.123074,0.002613,0.102750,0.002008,1.000000,0.000000,0.000000,0.000000,0.647813,0.006320,0.664762,0.009679,160
0.200000,conformal_visual_abstention,4,0.647735,0.006214,0.664732,0.009626,0.613795,0.002411,0.099067,0.002415,0.111917,0.002572,0.039460,0.000662,0.252036,0.000791,0.042329,0.000844,0.099371,0.000926,0.123139,0.002626,0.102680,0.002003,1.000000,0.000000,0.000000,0.000000,0.647735,0.006214,0.664732,0.009626,160
0.200000,conformal_visual_abstention,5,0.648174,0.006480,0.665245,0.009808,0.614271,0.002395,0.099019,0.002312,0.112097,0.002582,0.039560,0.000630,0.251916,0.000791,0.042464,0.000822,0.099567,0.000975,0.122947,0.002558,0.102779,0.001932,1.000000,0.000000,0.000000,0.000000,0.648174,0.006480,0.665245,0.009808,160
0.200000,conformal_visual_abstention,6,0.646960,0.006449,0.664377,0.009766,0.613711,0.002407,0.098392,0.002368,0.112335,0.002560,0.039243,0.000641,0.252069,0.000767,0.042490,0.000856,0.099396,0.000928,0.122896,0.002606,0.102351,0.001978,1.000000,0.000000,0.000000,0.000000,0.646960,0.006449,0.664377,0.009766,160
0.200000,conformal_visual_abstention,7,0.649291,0.006413,0.666500,0.009805,0.614385,0.002474,0.099230,0.002382,0.112072,0.002492,0.039309,0.000663,0.251633,0.000814,0.042195,0.000855,0.099621,0.000943,0.123181,0.002609,0.102680,0.001979,1.000000,0.000000,0.000000,0.000000,0.649291,0.006413,0.666500,0.009805,160
0.200000,conformal_visual_abstention,8,0.648222,0.006289,0.665115,0.009602,0.613708,0.002346,0.099255,0.002355,0.111911,0.002582,0.039516,0.000677,0.251770,0.000773,0.042143,0.000824,0.099456,0.000954,0.123264,0.002610,0.102768,0.001991,1.000000,0.000000,0.000000,0.000000,0.648222,0.006289,0.665115,0.009602,160
0.200000,conformal_visual_abstention,9,0.646710,0.006409,0.663550,0.009661,0.613522,0.002501,0.099038,0.002261,0.111839,0.002470,0.039511,0.000655,0.251916,0.000774,0.042694,0.000825,0.099637,0.000928,0.123151,0.002535,0.102745,0.001915,1.000000,0.000000,0.000000,0.000000,0.646710,0.006409,0.663550,0.009661,160
0.200000,ensemble_risk_gate,0,0.659031,0.006930,0.646139,0.010581,0.584005,0.002403,0.124582,0.002724,0.112430,0.002541,0.046445,0.000670,0.228334,0.000779,0.059427,0.000831,0.061690,0.000816,0.122171,0.002565,0.122169,0.002133,1.000000,0.000000,0.000000,0.000000,0.659031,0.006930,0.646139,0.010581,160
0.200000,ensemble_risk_gate,1,0.659713,0.007122,0.646707,0.010844,0.584176,0.002432,0.124618,0.002781,0.112959,0.002546,0.046403,0.000670,0.228257,0.000809,0.059592,0.000840,0.061621,0.000807,0.122269,0.002647,0.122308,0.002197,1.000000,0.000000,0.000000,0.000000,0.659713,0.007122,0.646707,0.010844,160
0.200000,ensemble_risk_gate,2,0.658429,0.006990,0.645770,0.010701,0.584092,0.002433,0.124346,0.002765,0.112597,0.002579,0.046248,0.000669,0.228053,0.000780,0.059786,0.000880,0.061654,0.000819,0.121941,0.002629,0.122043,0.002195,1.000000,0.000000,0.000000,0.000000,0.658429,0.006990,0.645770,0.010701,160
0.200000,ensemble_risk_gate,3,0.658349,0.007010,0.645325,0.010720,0.584598,0.002451,0.125013,0.002718,0.113067,0.002547,0.046051,0.000690,0.228496,0.000805,0.059480,0.000838,0.061634,0.000825,0.122233,0.002610,0.122297,0.002181,1.000000,0.000000,0.000000,0.000000,0.658349,0.007010,0.645325,0.010720,160
0.200000,ensemble_risk_gate,4,0.658470,0.006887,0.645558,0.010484,0.584106,0.002425,0.124637,0.002656,0.112783,0.002512,0.046205,0.000692,0.228363,0.000794,0.059531,0.000811,0.061843,0.000798,0.122026,0.002555,0.122152,0.002117,1.000000,0.000000,0.000000,0.000000,0.658470,0.006887,0.645558,0.010484,160
0.200000,ensemble_risk_gate,5,0.658374,0.007123,0.645434,0.010794,0.583728,0.002455,0.124554,0.002740,0.112711,0.002584,0.046192,0.000680,0.228228,0.000771,0.059658,0.000839,0.061603,0.000780,0.121882,0.002598,0.122112,0.002181,1.000000,0.000000,0.000000,0.000000,0.658374,0.007123,0.645434,0.010794,160
0.200000,ensemble_risk_gate,6,0.657899,0.007225,0.644710,0.010890,0.583900,0.002351,0.124725,0.002716,0.113004,0.002581,0.046318,0.000707,0.228352,0.000797,0.059708,0.000807,0.061532,0.000823,0.122157,0.002589,0.122341,0.002172,1.000000,0.000000,0.000000,0.000000,0.657899,0.007225,0.644710,0.010890,160
0.200000,ensemble_risk_gate,7,0.658417,0.007007,0.645533,0.010630,0.584325,0.002386,0.124650,0.002663,0.112998,0.002556,0.046146,0.000699,0.228330,0.000834,0.059584,0.000857,0.061868,0.000822,0.122201,0.002568,0.122181,0.002148,1.000000,0.000000,0.000000,0.000000,0.658417,0.007007,0.645533,0.010630,160
0.200000,ensemble_risk_gate,8,0.658614,0.007097,0.645726,0.010760,0.584052,0.002412,0.124544,0.002688,0.112638,0.002545,0.046315,0.000694,0.228319,0.000757,0.059660,0.000854,0.061627,0.000823,0.122155,0.002608,0.122163,0.002164,1.000000,0.000000,0.000000,0.000000,0.658614,0.007097,0.645726,0.010760,160
0.200000,ensemble_risk_gate,9,0.658238,0.006756,0.645037,0.010384,0.584065,0.002365,0.124801,0.002637,0.113111,0.002505,0.046347,0.000700,0.228127,0.000818,0.059737,0.000853,0.061598,0.000815,0.122165,0.002536,0.122423,0.002137,1.000000,0.000000,0.000000,0.000000,0.658238,0.006756,0.645037,0.010384,160
0.200000,foundation_policy_only,0,0.586521,0.013359,0.221780,0.019476,0.208466,0.002353,0.348592,0.005675,0.216578,0.002634,0.112251,0.000940,0.123897,0.000884,0.140428,0.000897,0.002796,0.000358,0.265643,0.003502,0.305354,0.003769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050000,0.000000,160
0.200000,foundation_policy_only,1,0.588093,0.013158,0.223143,0.019317,0.208402,0.002453,0.348862,0.005708,0.216349,0.002587,0.112336,0.000934,0.123743,0.000895,0.140616,0.000915,0.002676,0.000341,0.265772,0.003508,0.305516,0.003771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050000,0.000000,160
0.200000,foundation_policy_only,2,0.587265,0.013356,0.222758,0.019533,0.209123,0.002476,0.348568,0.005704,0.216607,0.002636,0.112420,0.000921,0.123588,0.000897,0.140266,0.000891,0.002971,0.000364,0.265721,0.003496,0.305418,0.003776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050000,0.000000,160
0.200000,foundation_policy_only,3,0.587654,0.013138,0.222551,0.019259,0.208653,0.002387,0.349062,0.005652,0.216386,0.002589,0.112580,0.000917,0.123559,0.000923,0.140509,0.000893,0.002922,0.000345,0.266014,0.003461,0.305743,0.003730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050000,0.000000,160
0.200000,foundation_policy_only,4,0.587277,0.013082,0.222621,0.019181,0.208709,0.002416,0.348796,0.005627,0.216579,0.002620,0.112059,0.000955,0.123844,0.000846,0.140239,0.000886,0.002809,0.000357,0.265498,0.003466,0.305307,0.003746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050000,0.000000,160
0.200000,foundation_policy_only,5,0.586593,0.013312,0.222113,0.019479,0.208914,0.002389,0.348921,0.005697,0.216235,0.002629,0.111886,0.000950,0.123624,0.000917,0.140379,0.000865,0.002769,0.000326,0.265458,0.003474,0.305216,0.003776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050000,0.000000,160
0.200000,foundation_policy_only,6,0.588505,0.013057,0.223945,0.019066,0.208893,0.002397,0.348702,0.005569,0.216302,0.002610,0.112135,0.000904,0.123742,0.000850,0.140635,0.000891,0.002791,0.000325,0.265503,0.003411,0.305316,0.003682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050000,0.000000,160
0.200000,foundation_policy_only,7,0.587182,0.013141,0.222585,0.019288,0.208644,0.002371,0.348633,0.005711,0.216503,0.002645,0.112038,0.000948,0.123697,0.000887,0.140665,0.000869,0.002797,0.000340,0.265576,0.003516,0.305276,0.003783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050000,0.000000,160
0.200000,foundation_policy_only,8,0.586156,0.013196,0.221068,0.019344,0.208484,0.002433,0.348996,0.005679,0.216573,0.002629,0.112514,0.000931,0.123350,0.000903,0.140567,0.000887,0.002690,0.000340,0.265920,0.003490,0.305724,0.003769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050000,0.000000,160
0.200000,foundation_policy_only,9,0.588125,0.013172,0.223935,0.019340,0.209023,0.002438,0.348344,0.005719,0.216602,0.002599,0.111991,0.000919,0.123640,0.000853,0.140434,0.000903,0.002794,0.000342,0.265463,0.003513,0.305090,0.003776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050000,0.000000,160
0.200000,oracle_visual_servo_foundation_arbiter,0,0.922015,0.004653,1.143112,0.006701,0.816926,0.002420,0.011444,0.001419,0.043576,0.002509,0.001574,0.000364,0.150287,0.000753,0.008669,0.000804,0.050527,0.001142,0.059916,0.002235,0.017553,0.001351,1.000000,0.000000,0.000000,0.000000,0.922015,0.004653,1.143112,0.006701,160
0.200000,oracle_visual_servo_foundation_arbiter,1,0.923129,0.004604,1.144312,0.006664,0.816835,0.002449,0.011609,0.001347,0.042986,0.002483,0.001673,0.000389,0.149921,0.000791,0.008452,0.000771,0.050528,0.001123,0.059896,0.002217,0.017521,0.001322,1.000000,0.000000,0.000000,0.000000,0.923129,0.004604,1.144312,0.006664,160
0.200000,oracle_visual_servo_foundation_arbiter,2,0.923339,0.004496,1.144058,0.006554,0.816654,0.002317,0.011895,0.001366,0.043217,0.002528,0.001588,0.000381,0.150262,0.000758,0.008865,0.000793,0.050577,0.001160,0.060107,0.002209,0.017734,0.001352,1.000000,0.000000,0.000000,0.000000,0.923339,0.004496,1.144058,0.006554,160
0.200000,oracle_visual_servo_foundation_arbiter,3,0.922039,0.004812,1.142947,0.006803,0.816401,0.002383,0.011692,0.001341,0.043228,0.002539,0.001691,0.000357,0.150011,0.000787,0.008341,0.000763,0.050478,0.001163,0.059994,0.002174,0.017604,0.001310,1.000000,0.000000,0.000000,0.000000,0.922039,0.004812,1.142947,0.006803,160
0.200000,oracle_visual_servo_foundation_arbiter,4,0.923037,0.004590,1.144145,0.006601,0.816439,0.002415,0.011348,0.001308,0.043449,0.002564,0.001685,0.000380,0.149930,0.000741,0.008447,0.000802,0.050482,0.001186,0.060099,0.002201,0.017503,0.001314,1.000000,0.000000,0.000000,0.000000,0.923037,0.004590,1.144145,0.006601,160
0.200000,oracle_visual_servo_foundation_arbiter,5,0.921995,0.004674,1.142887,0.006630,0.816457,0.002365,0.011681,0.001360,0.043164,0.002527,0.001637,0.000374,0.150307,0.000730,0.008523,0.000805,0.050259,0.001175,0.059805,0.002221,0.017586,0.001336,1.000000,0.000000,0.000000,0.000000,0.921995,0.004674,1.142887,0.006630,160
0.200000,oracle_visual_servo_foundation_arbiter,6,0.922978,0.004625,1.143942,0.006703,0.816647,0.002474,0.011669,0.001381,0.043051,0.002570,0.001833,0.000394,0.150175,0.000754,0.008332,0.000798,0.050307,0.001159,0.060024,0.002244,0.017636,0.001357,1.000000,0.000000,0.000000,0.000000,0.922978,0.004625,1.143942,0.006703,160
0.200000,oracle_visual_servo_foundation_arbiter,7,0.924333,0.004567,1.145417,0.006616,0.816180,0.002468,0.011175,0.001373,0.043336,0.002552,0.001817,0.000386,0.149935,0.000751,0.008585,0.000781,0.050368,0.001122,0.059922,0.002225,0.017497,0.001363,1.000000,0.000000,0.000000,0.000000,0.924333,0.004567,1.145417,0.006616,160
0.200000,oracle_visual_servo_foundation_arbiter,8,0.922336,0.004745,1.143347,0.006807,0.816756,0.002346,0.011606,0.001430,0.043282,0.002531,0.001762,0.000378,0.150023,0.000729,0.008464,0.000767,0.050439,0.001156,0.059879,0.002204,0.017638,0.001356,1.000000,0.000000,0.000000,0.000000,0.922336,0.004745,1.143347,0.006807,160
0.200000,oracle_visual_servo_foundation_arbiter,9,0.921855,0.004665,1.143146,0.006679,0.816369,0.002369,0.011359,0.001342,0.043207,0.002556,0.001658,0.000388,0.149699,0.000737,0.008132,0.000800,0.050279,0.001156,0.059999,0.002206,0.017383,0.001337,1.000000,0.000000,0.000000,0.000000,0.921855,0.004665,1.143146,0.006679,160
0.200000,proposed_servo_foundation_arbiter_v4,0,0.770135,0.006082,0.853406,0.009182,0.678994,0.002427,0.076605,0.002148,0.081250,0.002528,0.026249,0.000610,0.206798,0.000773,0.040427,0.000805,0.057302,0.000918,0.091182,0.002416,0.077147,0.001833,1.000000,0.000000,0.000000,0.000000,0.770135,0.006082,0.853406,0.009182,160
0.200000,proposed_servo_foundation_arbiter_v4,1,0.769337,0.006280,0.851502,0.009484,0.678066,0.002379,0.077559,0.002220,0.080818,0.002533,0.026675,0.000626,0.206677,0.000795,0.040478,0.000878,0.057233,0.000924,0.091759,0.002491,0.077766,0.001905,1.000000,0.000000,0.000000,0.000000,0.769337,0.006280,0.851502,0.009484,160
0.200000,proposed_servo_foundation_arbiter_v4,2,0.769668,0.006170,0.852538,0.009396,0.678439,0.002472,0.077185,0.002172,0.080753,0.002557,0.026172,0.000694,0.206783,0.000800,0.040262,0.000842,0.057364,0.000947,0.091185,0.002519,0.077242,0.001926,1.000000,0.000000,0.000000,0.000000,0.769668,0.006170,0.852538,0.009396,160
0.200000,proposed_servo_foundation_arbiter_v4,3,0.768946,0.005881,0.851268,0.009090,0.677771,0.002330,0.077263,0.002249,0.081064,0.002518,0.026364,0.000677,0.206717,0.000758,0.040657,0.000830,0.057300,0.000949,0.091617,0.002540,0.077530,0.001931,1.000000,0.000000,0.000000,0.000000,0.768946,0.005881,0.851268,0.009090,160
0.200000,proposed_servo_foundation_arbiter_v4,4,0.768773,0.006228,0.851221,0.009283,0.678504,0.002363,0.077071,0.002165,0.081364,0.002481,0.026906,0.000637,0.206655,0.000850,0.040292,0.000811,0.057270,0.000910,0.091855,0.002432,0.077753,0.001849,1.000000,0.000000,0.000000,0.000000,0.768773,0.006228,0.851221,0.009283,160
0.200000,proposed_servo_foundation_arbiter_v4,5,0.768008,0.006177,0.850626,0.009364,0.678101,0.002406,0.077019,0.002231,0.080891,0.002563,0.026579,0.000646,0.206420,0.000802,0.040641,0.000840,0.057234,0.000929,0.091696,0.002502,0.077496,0.001910,1.000000,0.000000,0.000000,0.000000,0.768008,0.006177,0.850626,0.009364,160
0.200000,proposed_servo_foundation_arbiter_v4,6,0.769364,0.006220,0.851648,0.009394,0.677725,0.002441,0.077220,0.002157,0.081212,0.002585,0.026638,0.000630,0.206589,0.000818,0.040230,0.000857,0.057267,0.000918,0.091617,0.002448,0.077623,0.001875,1.000000,0.000000,0.000000,0.000000,0.769364,0.006220,0.851648,0.009394,160
0.200000,proposed_servo_foundation_arbiter_v4,7,0.770055,0.006289,0.852386,0.009333,0.678160,0.002408,0.077196,0.002128,0.081117,0.002539,0.026656,0.000654,0.206735,0.000793,0.040664,0.000819,0.057302,0.000925,0.091611,0.002426,0.077680,0.001868,1.000000,0.000000,0.000000,0.000000,0.770055,0.006289,0.852386,0.009333,160
0.200000,proposed_servo_foundation_arbiter_v4,8,0.769752,0.006209,0.851979,0.009351,0.678163,0.002445,0.077591,0.002170,0.081196,0.002530,0.026456,0.000645,0.206750,0.000784,0.040245,0.000842,0.057180,0.000905,0.091665,0.002438,0.077695,0.001873,1.000000,0.000000,0.000000,0.000000,0.769752,0.006209,0.851979,0.009351,160
0.200000,proposed_servo_foundation_arbiter_v4,9,0.769663,0.006179,0.852187,0.009316,0.678283,0.002401,0.077132,0.002206,0.080949,0.002519,0.026595,0.000625,0.206960,0.000780,0.040400,0.000800,0.057193,0.000935,0.091572,0.002499,0.077529,0.001887,1.000000,0.000000,0.000000,0.000000,0.769663,0.006179,0.852187,0.009316,160
0.200000,robust_mpc_handoff,0,0.660712,0.006300,0.668651,0.009720,0.616705,0.002432,0.106906,0.002435,0.103961,0.002505,0.039545,0.000641,0.276597,0.000798,0.055796,0.000888,0.070791,0.000885,0.116505,0.002544,0.107166,0.002006,1.000000,0.000000,0.000000,0.000000,0.660712,0.006300,0.668651,0.009720,160
0.200000,robust_mpc_handoff,1,0.662498,0.006558,0.670382,0.009994,0.616455,0.002342,0.106770,0.002437,0.103695,0.002602,0.039721,0.000632,0.276774,0.000808,0.055875,0.000831,0.070772,0.000870,0.116541,0.002565,0.107158,0.002013,1.000000,0.000000,0.000000,0.000000,0.662498,0.006558,0.670382,0.009994,160
0.200000,robust_mpc_handoff,2,0.660735,0.006693,0.668081,0.010172,0.616088,0.002444,0.107182,0.002503,0.103827,0.002549,0.039665,0.000633,0.276820,0.000780,0.056271,0.000790,0.070694,0.000886,0.116873,0.002559,0.107424,0.002016,1.000000,0.000000,0.000000,0.000000,0.660735,0.006693,0.668081,0.010172,160
0.200000,robust_mpc_handoff,3,0.661724,0.006549,0.669763,0.009991,0.616784,0.002396,0.106823,0.002408,0.104126,0.002558,0.039510,0.000671,0.276612,0.000836,0.055610,0.000837,0.070816,0.000903,0.116395,0.002558,0.107109,0.002019,1.000000,0.000000,0.000000,0.000000,0.661724,0.006549,0.669763,0.009991,160
0.200000,robust_mpc_handoff,4,0.662009,0.006459,0.669673,0.009887,0.616984,0.002412,0.107366,0.002434,0.103718,0.002536,0.039689,0.000725,0.276908,0.000761,0.055652,0.000865,0.070705,0.000897,0.116717,0.002574,0.107391,0.002048,1.000000,0.000000,0.000000,0.000000,0.662009,0.006459,0.669673,0.009887,160
0.200000,robust_mpc_handoff,5,0.661801,0.006390,0.669638,0.009776,0.616837,0.002437,0.107202,0.002405,0.103929,0.002515,0.039439,0.000632,0.276816,0.000757,0.055590,0.000822,0.070758,0.000864,0.116484,0.002523,0.107202,0.001974,1.000000,0.000000,0.000000,0.000000,0.661801,0.006390,0.669638,0.009776,160
0.200000,robust_mpc_handoff,6,0.660484,0.006394,0.668121,0.009784,0.616616,0.002375,0.107220,0.002450,0.104082,0.002509,0.039513,0.000653,0.276848,0.000792,0.055677,0.000833,0.070782,0.000888,0.116648,0.002571,0.107303,0.002006,1.000000,0.000000,0.000000,0.000000,0.660484,0.006394,0.668121,0.009784,160
0.200000,robust_mpc_handoff,7,0.659655,0.006488,0.667565,0.009911,0.616747,0.002382,0.106878,0.002424,0.103818,0.002585,0.039539,0.000642,0.276957,0.000766,0.055913,0.000865,0.070896,0.000862,0.116433,0.002532,0.107139,0.002001,1.000000,0.000000,0.000000,0.000000,0.659655,0.006488,0.667565,0.009911,160
0.200000,robust_mpc_handoff,8,0.661883,0.006471,0.669565,0.009874,0.617014,0.002392,0.107128,0.002416,0.104166,0.002535,0.039718,0.000622,0.277199,0.000806,0.055512,0.000872,0.070759,0.000908,0.116755,0.002541,0.107367,0.001991,1.000000,0.000000,0.000000,0.000000,0.661883,0.006471,0.669565,0.009874,160
0.200000,robust_mpc_handoff,9,0.661589,0.006569,0.669073,0.010052,0.616744,0.002404,0.107368,0.002464,0.104025,0.002577,0.039659,0.000650,0.276896,0.000782,0.055738,0.000851,0.070845,0.000846,0.116661,0.002584,0.107457,0.002029,1.000000,0.000000,0.000000,0.000000,0.661589,0.006569,0.669073,0.010052,160
0.200000,stability_calibrated_servo_foundation_arbiter_v5,0,0.824273,0.005293,0.975692,0.008055,0.749319,0.002398,0.043671,0.001881,0.061783,0.002526,0.013608,0.000585,0.186261,0.000785,0.022854,0.000793,0.065345,0.001036,0.074980,0.002479,0.046561,0.001695,1.000000,0.000000,0.000000,0.000000,0.824273,0.005293,0.975692,0.008055,160
0.200000,stability_calibrated_servo_foundation_arbiter_v5,1,0.824766,0.005345,0.976232,0.008083,0.748393,0.002446,0.043071,0.001796,0.061433,0.002561,0.013673,0.000598,0.186858,0.000792,0.023056,0.000855,0.064987,0.001072,0.074875,0.002470,0.046269,0.001691,1.000000,0.000000,0.000000,0.000000,0.824766,0.005345,0.976232,0.008083,160
0.200000,stability_calibrated_servo_foundation_arbiter_v5,2,0.824244,0.005274,0.975649,0.008029,0.748529,0.002447,0.043302,0.001850,0.061902,0.002498,0.013455,0.000600,0.186477,0.000754,0.023035,0.000820,0.064975,0.001049,0.074955,0.002438,0.046354,0.001678,1.000000,0.000000,0.000000,0.000000,0.824244,0.005274,0.975649,0.008029,160
0.200000,stability_calibrated_servo_foundation_arbiter_v5,3,0.825195,0.005212,0.976884,0.007894,0.749221,0.002399,0.043387,0.001816,0.061684,0.002543,0.013476,0.000587,0.186185,0.000790,0.023008,0.000819,0.065041,0.001052,0.074847,0.002436,0.046354,0.001668,1.000000,0.000000,0.000000,0.000000,0.825195,0.005212,0.976884,0.007894,160
