method,task,regime,split,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,mean_abstention_rate,ci95_abstention_rate,mean_predicted_risk,ci95_predicted_risk,mean_realized_risk,ci95_realized_risk,n
risk_sensitive_foundation_ensemble,drawer_handle_alignment,occlusion_shift,clean_deployment,0.733462,0.001460,0.767524,0.001559,0.639762,0.000536,0.098312,0.000465,0.097610,0.000363,0.037778,0.000319,0.242038,0.000317,0.046875,0.000314,0.067889,0.000210,0.106217,0.000356,0.099013,0.000302,160
risk_sensitive_foundation_ensemble,drawer_handle_alignment,occlusion_shift,combined_stress,0.674959,0.001452,0.673108,0.001520,0.621237,0.000578,0.124406,0.000456,0.113693,0.000335,0.041094,0.000298,0.250064,0.000315,0.055298,0.000305,0.075394,0.000230,0.131845,0.000374,0.118516,0.000323,160
risk_sensitive_foundation_ensemble,drawer_handle_alignment,occlusion_shift,heldout_camera,0.702792,0.001324,0.718300,0.001428,0.630613,0.000543,0.111927,0.000455,0.106341,0.000355,0.039206,0.000327,0.246378,0.000304,0.051382,0.000320,0.071747,0.000220,0.119553,0.000366,0.109108,0.000323,160
risk_sensitive_foundation_ensemble,drawer_handle_alignment,occlusion_shift,heldout_object,0.718283,0.001416,0.742954,0.001527,0.635459,0.000548,0.105468,0.000453,0.101895,0.000364,0.038315,0.000317,0.244322,0.000308,0.049277,0.000318,0.069890,0.000233,0.113130,0.000328,0.104134,0.000311,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,camera_extrinsic_drift,clean_deployment,0.758556,0.001391,0.809631,0.001481,0.651911,0.000535,0.087256,0.000436,0.096245,0.000365,0.032559,0.000310,0.239367,0.000316,0.043691,0.000313,0.062776,0.000225,0.095092,0.000360,0.089805,0.000314,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,camera_extrinsic_drift,combined_stress,0.708053,0.001388,0.722646,0.001443,0.632912,0.000529,0.113539,0.000466,0.112850,0.000371,0.035767,0.000313,0.247404,0.000297,0.052856,0.000285,0.070237,0.000216,0.120951,0.000349,0.109585,0.000307,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,camera_extrinsic_drift,heldout_camera,0.732569,0.001343,0.764545,0.001390,0.641768,0.000530,0.100913,0.000475,0.104833,0.000349,0.034262,0.000302,0.243754,0.000315,0.048466,0.000307,0.066619,0.000221,0.108610,0.000350,0.100097,0.000304,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,camera_extrinsic_drift,heldout_object,0.746972,0.001340,0.788088,0.001390,0.646465,0.000549,0.094278,0.000464,0.100600,0.000352,0.033530,0.000298,0.241544,0.000306,0.046363,0.000309,0.064606,0.000205,0.102315,0.000351,0.095178,0.000303,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,compound_visual_geometry_shift,clean_deployment,0.708054,0.001490,0.714259,0.001596,0.621152,0.000558,0.115808,0.000472,0.112144,0.000363,0.041273,0.000306,0.246954,0.000296,0.052542,0.000323,0.073754,0.000216,0.124931,0.000342,0.113655,0.000299,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,compound_visual_geometry_shift,combined_stress,0.635691,0.001392,0.605506,0.001500,0.601556,0.000512,0.141943,0.000438,0.128735,0.000373,0.044281,0.000338,0.255291,0.000301,0.061074,0.000305,0.081468,0.000215,0.150400,0.000385,0.133130,0.000328,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_camera,0.669184,0.001411,0.655981,0.001474,0.610678,0.000564,0.129576,0.000441,0.121040,0.000325,0.043051,0.000283,0.251489,0.000312,0.057123,0.000317,0.077702,0.000220,0.138471,0.000362,0.124077,0.000305,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,compound_visual_geometry_shift,heldout_object,0.690055,0.001385,0.685864,0.001462,0.615535,0.000514,0.123436,0.000428,0.116799,0.000330,0.041899,0.000308,0.249206,0.000315,0.055167,0.000322,0.075959,0.000218,0.131981,0.000341,0.119177,0.000282,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,depth_scale_error,clean_deployment,0.750413,0.001351,0.796580,0.001435,0.648461,0.000519,0.089964,0.000459,0.098727,0.000354,0.033298,0.000293,0.240643,0.000337,0.045040,0.000331,0.063993,0.000222,0.098461,0.000379,0.092322,0.000342,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,depth_scale_error,combined_stress,0.702529,0.001415,0.712598,0.001502,0.629556,0.000547,0.116414,0.000449,0.114355,0.000372,0.036452,0.000317,0.248387,0.000320,0.053777,0.000315,0.071242,0.000228,0.123995,0.000360,0.111859,0.000319,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,depth_scale_error,heldout_camera,0.725477,0.001465,0.752921,0.001522,0.638601,0.000571,0.103619,0.000434,0.107057,0.000360,0.034766,0.000327,0.244699,0.000331,0.049738,0.000315,0.067838,0.000238,0.111730,0.000352,0.102407,0.000321,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,depth_scale_error,heldout_object,0.739036,0.001407,0.775544,0.001441,0.643317,0.000556,0.097229,0.000407,0.102801,0.000357,0.033931,0.000319,0.242510,0.000305,0.047435,0.000313,0.065922,0.000227,0.105417,0.000373,0.097505,0.000307,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,fov_escape_risk,clean_deployment,0.725387,0.001305,0.747319,0.001436,0.631617,0.000505,0.106014,0.000468,0.106888,0.000357,0.037597,0.000314,0.244453,0.000323,0.049292,0.000311,0.069472,0.000223,0.114209,0.000361,0.105081,0.000315,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,fov_escape_risk,combined_stress,0.663536,0.001421,0.649185,0.001471,0.612392,0.000512,0.132256,0.000460,0.122753,0.000373,0.040902,0.000310,0.252542,0.000301,0.058067,0.000296,0.076838,0.000221,0.139883,0.000372,0.124664,0.000323,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,fov_escape_risk,heldout_camera,0.693799,0.001291,0.696913,0.001356,0.621028,0.000522,0.119216,0.000433,0.115357,0.000359,0.039348,0.000322,0.248539,0.000289,0.053975,0.000329,0.073221,0.000237,0.127615,0.000361,0.115139,0.000305,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,fov_escape_risk,heldout_object,0.709391,0.001500,0.721190,0.001575,0.626352,0.000553,0.113389,0.000433,0.111015,0.000361,0.038724,0.000313,0.246736,0.000319,0.051614,0.000308,0.071650,0.000215,0.121327,0.000389,0.110600,0.000332,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,jacobian_mismatch,clean_deployment,0.734294,0.001475,0.767009,0.001551,0.638735,0.000520,0.098426,0.000461,0.104249,0.000362,0.034794,0.000311,0.243357,0.000320,0.048467,0.000347,0.067225,0.000214,0.107358,0.000372,0.099084,0.000306,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,jacobian_mismatch,combined_stress,0.681483,0.001337,0.678320,0.001366,0.620169,0.000532,0.124430,0.000432,0.120696,0.000359,0.037943,0.000327,0.251224,0.000308,0.057067,0.000337,0.074600,0.000219,0.132873,0.000369,0.118559,0.000320,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,jacobian_mismatch,heldout_camera,0.706426,0.001413,0.720326,0.001511,0.629348,0.000570,0.112101,0.000446,0.112796,0.000356,0.036628,0.000311,0.247934,0.000305,0.052695,0.000328,0.071009,0.000213,0.120939,0.000347,0.109353,0.000315,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,jacobian_mismatch,heldout_object,0.720485,0.001412,0.743819,0.001547,0.634517,0.000544,0.105334,0.000440,0.108527,0.000353,0.035698,0.000329,0.245696,0.000315,0.050934,0.000301,0.069015,0.000221,0.114329,0.000379,0.104309,0.000324,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,lighting_shift,clean_deployment,0.766697,0.001395,0.823553,0.001440,0.655649,0.000551,0.084145,0.000436,0.092588,0.000354,0.031973,0.000309,0.237655,0.000308,0.041930,0.000306,0.060881,0.000221,0.090597,0.000338,0.086850,0.000299,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,lighting_shift,combined_stress,0.717152,0.001327,0.737250,0.001408,0.636489,0.000546,0.111158,0.000431,0.108598,0.000368,0.035131,0.000314,0.245606,0.000309,0.050707,0.000306,0.068081,0.000204,0.116665,0.000357,0.106751,0.000324,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,lighting_shift,heldout_camera,0.740966,0.001503,0.778554,0.001632,0.645270,0.000549,0.098284,0.000433,0.101604,0.000340,0.033265,0.000329,0.241451,0.000305,0.046501,0.000327,0.064611,0.000233,0.104223,0.000364,0.097193,0.000327,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,lighting_shift,heldout_object,0.752892,0.001545,0.799543,0.001591,0.650318,0.000523,0.091723,0.000452,0.096960,0.000346,0.032868,0.000323,0.239675,0.000306,0.044307,0.000304,0.062888,0.000231,0.097882,0.000353,0.092397,0.000315,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,nominal_view,clean_deployment,0.782564,0.001424,0.855168,0.001471,0.667199,0.000522,0.073021,0.000440,0.087555,0.000357,0.030322,0.000317,0.235049,0.000325,0.039344,0.000306,0.057876,0.000226,0.080940,0.000373,0.078981,0.000314,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,nominal_view,combined_stress,0.743946,0.001292,0.780090,0.001392,0.647537,0.000553,0.099722,0.000438,0.103495,0.000358,0.032982,0.000311,0.243169,0.000325,0.048063,0.000314,0.065445,0.000227,0.106633,0.000403,0.098416,0.000331,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,nominal_view,heldout_camera,0.763587,0.001429,0.816209,0.001510,0.656391,0.000550,0.087705,0.000432,0.095782,0.000347,0.032066,0.000310,0.239381,0.000339,0.044052,0.000311,0.061787,0.000224,0.094925,0.000365,0.089698,0.000328,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,nominal_view,heldout_object,0.774403,0.001425,0.836473,0.001459,0.661339,0.000543,0.080862,0.000436,0.091916,0.000364,0.031106,0.000308,0.237259,0.000310,0.041600,0.000304,0.059998,0.000218,0.088197,0.000354,0.084565,0.000302,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,occlusion_shift,clean_deployment,0.740388,0.001305,0.773511,0.001416,0.640107,0.000508,0.098465,0.000446,0.101259,0.000364,0.037679,0.000311,0.241951,0.000309,0.046836,0.000303,0.067891,0.000230,0.107108,0.000379,0.099825,0.000317,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,occlusion_shift,combined_stress,0.684430,0.001221,0.681134,0.001318,0.620857,0.000521,0.124802,0.000435,0.117898,0.000361,0.040923,0.000301,0.249888,0.000312,0.055112,0.000305,0.075634,0.000223,0.132745,0.000332,0.119498,0.000304,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,occlusion_shift,heldout_camera,0.710759,0.001301,0.724315,0.001414,0.629303,0.000537,0.112543,0.000446,0.109844,0.000350,0.039395,0.000293,0.246250,0.000313,0.051311,0.000293,0.071971,0.000215,0.120660,0.000325,0.110271,0.000279,160
risk_sensitive_foundation_ensemble,eye_in_hand_peg_insert,occlusion_shift,heldout_object,0.725888,0.001395,0.748898,0.001488,0.634828,0.000549,0.105641,0.000449,0.106020,0.000343,0.038666,0.000302,0.244117,0.000304,0.049362,0.000308,0.069926,0.000207,0.114188,0.000368,0.105344,0.000308,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,camera_extrinsic_drift,clean_deployment,0.776257,0.001459,0.829946,0.001571,0.652088,0.000570,0.087148,0.000441,0.088061,0.000367,0.032233,0.000314,0.238950,0.000314,0.044015,0.000304,0.062656,0.000215,0.093032,0.000361,0.087822,0.000307,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,camera_extrinsic_drift,combined_stress,0.727143,0.001290,0.745290,0.001411,0.633008,0.000573,0.112923,0.000467,0.104389,0.000349,0.034803,0.000333,0.247138,0.000323,0.052363,0.000311,0.069870,0.000230,0.118179,0.000384,0.106780,0.000325,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,camera_extrinsic_drift,heldout_camera,0.750733,0.001418,0.785542,0.001542,0.641751,0.000513,0.100879,0.000458,0.096470,0.000346,0.033654,0.000315,0.243120,0.000311,0.048344,0.000322,0.066610,0.000216,0.106298,0.000369,0.097867,0.000337,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,camera_extrinsic_drift,heldout_object,0.762986,0.001447,0.807178,0.001503,0.647111,0.000516,0.093879,0.000448,0.092631,0.000332,0.033036,0.000311,0.241560,0.000326,0.046052,0.000310,0.064592,0.000218,0.099766,0.000349,0.092891,0.000311,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,compound_visual_geometry_shift,clean_deployment,0.725778,0.001381,0.735294,0.001425,0.621256,0.000521,0.115416,0.000440,0.103543,0.000358,0.040406,0.000310,0.246814,0.000319,0.052153,0.000301,0.073670,0.000215,0.122027,0.000328,0.111002,0.000273,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,compound_visual_geometry_shift,combined_stress,0.654576,0.001403,0.627714,0.001512,0.602639,0.000551,0.141743,0.000431,0.120138,0.000352,0.043822,0.000319,0.254826,0.000318,0.060823,0.000325,0.081341,0.000223,0.147899,0.000361,0.130832,0.000288,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_camera,0.687544,0.001436,0.677700,0.001445,0.611131,0.000538,0.129391,0.000416,0.112307,0.000364,0.042191,0.000317,0.251091,0.000304,0.056740,0.000303,0.077621,0.000208,0.135798,0.000334,0.121499,0.000279,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,compound_visual_geometry_shift,heldout_object,0.706462,0.001418,0.706351,0.001500,0.616016,0.000534,0.122004,0.000414,0.107987,0.000364,0.041661,0.000319,0.249037,0.000326,0.054283,0.000307,0.075630,0.000206,0.129036,0.000366,0.116254,0.000308,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,depth_scale_error,clean_deployment,0.769868,0.001346,0.819069,0.001344,0.648864,0.000519,0.089749,0.000440,0.090442,0.000365,0.032704,0.000310,0.240399,0.000330,0.044878,0.000329,0.063645,0.000217,0.096012,0.000354,0.090023,0.000312,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,depth_scale_error,combined_stress,0.718945,0.001419,0.732366,0.001490,0.629487,0.000539,0.115826,0.000456,0.106427,0.000350,0.035431,0.000302,0.247794,0.000313,0.053502,0.000322,0.071174,0.000223,0.121232,0.000377,0.109191,0.000325,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,depth_scale_error,heldout_camera,0.743873,0.001357,0.773951,0.001467,0.638218,0.000544,0.103459,0.000426,0.099145,0.000356,0.034248,0.000329,0.244362,0.000291,0.049377,0.000295,0.067743,0.000233,0.109401,0.000344,0.100224,0.000291,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,depth_scale_error,heldout_object,0.755172,0.001332,0.794780,0.001450,0.643714,0.000549,0.096823,0.000443,0.094348,0.000343,0.033350,0.000312,0.242377,0.000317,0.047636,0.000300,0.065651,0.000233,0.102749,0.000363,0.095149,0.000325,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,fov_escape_risk,clean_deployment,0.744194,0.001475,0.769761,0.001630,0.632109,0.000568,0.105380,0.000455,0.098213,0.000361,0.036778,0.000309,0.243883,0.000313,0.049217,0.000311,0.069265,0.000229,0.111421,0.000373,0.102380,0.000327,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,fov_escape_risk,combined_stress,0.679488,0.001390,0.668255,0.001496,0.612987,0.000529,0.131963,0.000464,0.114399,0.000359,0.040410,0.000329,0.252174,0.000308,0.057933,0.000322,0.076849,0.000242,0.137357,0.000386,0.122376,0.000344,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,fov_escape_risk,heldout_camera,0.710397,0.001439,0.716437,0.001515,0.622400,0.000534,0.119824,0.000417,0.106736,0.000354,0.038578,0.000311,0.248312,0.000325,0.053747,0.000326,0.073302,0.000223,0.125147,0.000343,0.113047,0.000299,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,fov_escape_risk,heldout_object,0.725815,0.001398,0.741033,0.001459,0.627255,0.000506,0.113168,0.000414,0.102375,0.000330,0.037856,0.000313,0.246479,0.000308,0.051601,0.000305,0.071239,0.000229,0.118695,0.000330,0.108087,0.000289,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,jacobian_mismatch,clean_deployment,0.753709,0.001329,0.790113,0.001413,0.639380,0.000538,0.097631,0.000435,0.096137,0.000346,0.034085,0.000314,0.243143,0.000318,0.047692,0.000315,0.067030,0.000215,0.104529,0.000367,0.096367,0.000326,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,jacobian_mismatch,combined_stress,0.697589,0.001345,0.697650,0.001495,0.620455,0.000534,0.124034,0.000437,0.112372,0.000359,0.037297,0.000310,0.250772,0.000318,0.056760,0.000306,0.074544,0.000216,0.130428,0.000395,0.116108,0.000329,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,jacobian_mismatch,heldout_camera,0.724077,0.001409,0.740954,0.001506,0.629207,0.000550,0.111939,0.000429,0.104513,0.000335,0.035790,0.000311,0.247347,0.000308,0.052590,0.000314,0.070889,0.000233,0.118418,0.000354,0.106948,0.000296,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,jacobian_mismatch,heldout_object,0.738829,0.001456,0.765554,0.001579,0.634456,0.000549,0.104507,0.000442,0.100522,0.000355,0.035173,0.000312,0.244952,0.000305,0.050362,0.000326,0.069023,0.000231,0.111550,0.000334,0.101744,0.000314,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,lighting_shift,clean_deployment,0.784036,0.001222,0.843287,0.001324,0.655557,0.000524,0.084355,0.000456,0.084809,0.000359,0.031171,0.000316,0.237473,0.000308,0.042203,0.000318,0.060616,0.000230,0.088638,0.000406,0.084824,0.000336,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,lighting_shift,combined_stress,0.734135,0.001385,0.757010,0.001456,0.636333,0.000497,0.110785,0.000454,0.100759,0.000349,0.034595,0.000326,0.245187,0.000324,0.050654,0.000338,0.068348,0.000223,0.114444,0.000355,0.104527,0.000316,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,lighting_shift,heldout_camera,0.758778,0.001371,0.798941,0.001462,0.645464,0.000515,0.098219,0.000446,0.092844,0.000343,0.033014,0.000332,0.241814,0.000305,0.046720,0.000301,0.064548,0.000220,0.102250,0.000363,0.095129,0.000312,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,lighting_shift,heldout_object,0.770484,0.001347,0.819713,0.001401,0.649963,0.000505,0.091639,0.000444,0.088813,0.000359,0.032141,0.000322,0.239540,0.000284,0.044545,0.000295,0.062752,0.000224,0.095711,0.000365,0.090186,0.000311,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,nominal_view,clean_deployment,0.802452,0.001488,0.877072,0.001547,0.666949,0.000542,0.073717,0.000436,0.079357,0.000347,0.029674,0.000310,0.234890,0.000302,0.039510,0.000321,0.058005,0.000218,0.079228,0.000368,0.077166,0.000305,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,nominal_view,combined_stress,0.761007,0.001381,0.799726,0.001510,0.647718,0.000540,0.099786,0.000451,0.095375,0.000348,0.032489,0.000303,0.242754,0.000329,0.048265,0.000318,0.065490,0.000227,0.104314,0.000353,0.096411,0.000316,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,nominal_view,heldout_camera,0.778935,0.001288,0.834205,0.001397,0.656131,0.000529,0.087812,0.000453,0.087790,0.000382,0.031188,0.000320,0.238956,0.000335,0.043857,0.000289,0.061954,0.000229,0.092751,0.000382,0.087447,0.000330,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,nominal_view,heldout_object,0.792098,0.001408,0.856822,0.001444,0.661324,0.000519,0.080875,0.000450,0.083745,0.000365,0.030424,0.000331,0.237218,0.000322,0.041493,0.000300,0.060132,0.000224,0.085980,0.000374,0.082358,0.000339,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,occlusion_shift,clean_deployment,0.759407,0.001302,0.795240,0.001434,0.640488,0.000519,0.098250,0.000418,0.093640,0.000374,0.037196,0.000340,0.241890,0.000303,0.046766,0.000321,0.067748,0.000226,0.104901,0.000340,0.097752,0.000311,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,occlusion_shift,combined_stress,0.699714,0.001512,0.699401,0.001614,0.620564,0.000542,0.124379,0.000456,0.109659,0.000368,0.040134,0.000317,0.249692,0.000310,0.055150,0.000310,0.075259,0.000225,0.130258,0.000371,0.117032,0.000325,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,occlusion_shift,heldout_camera,0.727963,0.001438,0.744897,0.001567,0.630662,0.000521,0.112200,0.000429,0.101974,0.000374,0.038734,0.000329,0.245803,0.000315,0.051229,0.000303,0.071889,0.000218,0.118365,0.000385,0.107977,0.000337,160
risk_sensitive_foundation_ensemble,mobile_pick_reapproach,occlusion_shift,heldout_object,0.743624,0.001430,0.769244,0.001496,0.635005,0.000535,0.105813,0.000433,0.097807,0.000372,0.038066,0.000305,0.244046,0.000319,0.049191,0.000304,0.069743,0.000227,0.112130,0.000366,0.103241,0.000313,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,camera_extrinsic_drift,clean_deployment,0.798834,0.001426,0.858848,0.001481,0.652080,0.000541,0.086495,0.000418,0.069623,0.000357,0.030964,0.000326,0.239065,0.000310,0.043819,0.000303,0.062684,0.000217,0.087834,0.000371,0.082681,0.000327,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,camera_extrinsic_drift,combined_stress,0.749982,0.001474,0.773701,0.001532,0.632894,0.000558,0.113090,0.000443,0.086194,0.000361,0.033827,0.000320,0.246437,0.000302,0.052342,0.000329,0.070065,0.000223,0.113521,0.000352,0.102287,0.000315,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,camera_extrinsic_drift,heldout_camera,0.772320,0.001271,0.813278,0.001319,0.642141,0.000572,0.100429,0.000458,0.078423,0.000360,0.032536,0.000302,0.243000,0.000310,0.048261,0.000293,0.066559,0.000204,0.101400,0.000358,0.093017,0.000311,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,camera_extrinsic_drift,heldout_object,0.784572,0.001456,0.834647,0.001523,0.646856,0.000571,0.093766,0.000442,0.074126,0.000358,0.032015,0.000330,0.240557,0.000324,0.046157,0.000324,0.064609,0.000238,0.094974,0.000341,0.088192,0.000314,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,compound_visual_geometry_shift,clean_deployment,0.749364,0.001369,0.764969,0.001457,0.622263,0.000552,0.115329,0.000445,0.085450,0.000357,0.039399,0.000311,0.246254,0.000291,0.052276,0.000310,0.073519,0.000227,0.117309,0.000355,0.106418,0.000317,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,compound_visual_geometry_shift,combined_stress,0.678394,0.001397,0.657647,0.001550,0.602882,0.000524,0.141503,0.000410,0.101694,0.000335,0.042891,0.000326,0.254304,0.000317,0.060530,0.000327,0.080819,0.000225,0.143168,0.000321,0.126066,0.000290,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,compound_visual_geometry_shift,heldout_camera,0.711653,0.001348,0.708592,0.001452,0.612181,0.000536,0.129057,0.000440,0.093600,0.000371,0.040904,0.000333,0.250705,0.000317,0.056023,0.000290,0.077255,0.000213,0.130292,0.000370,0.116348,0.000331,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,compound_visual_geometry_shift,heldout_object,0.729591,0.001395,0.735546,0.001440,0.617043,0.000522,0.122283,0.000461,0.089803,0.000378,0.040292,0.000309,0.248371,0.000312,0.054366,0.000291,0.075523,0.000216,0.124398,0.000369,0.111608,0.000320,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,depth_scale_error,clean_deployment,0.793489,0.001235,0.848947,0.001350,0.648824,0.000558,0.089638,0.000455,0.071701,0.000364,0.031194,0.000325,0.239971,0.000332,0.044593,0.000307,0.063600,0.000230,0.090870,0.000385,0.084920,0.000323,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,depth_scale_error,combined_stress,0.742359,0.001431,0.761559,0.001508,0.629692,0.000532,0.115681,0.000439,0.088343,0.000342,0.034492,0.000301,0.247578,0.000310,0.053513,0.000323,0.071016,0.000217,0.116649,0.000341,0.104600,0.000303,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,depth_scale_error,heldout_camera,0.766429,0.001360,0.802504,0.001467,0.638590,0.000556,0.103371,0.000441,0.080357,0.000376,0.033268,0.000315,0.243919,0.000322,0.049636,0.000326,0.067585,0.000222,0.104830,0.000385,0.095527,0.000317,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,depth_scale_error,heldout_object,0.779419,0.001346,0.825065,0.001380,0.643972,0.000557,0.096926,0.000435,0.076193,0.000349,0.031891,0.000316,0.241865,0.000320,0.047261,0.000325,0.065775,0.000228,0.097924,0.000362,0.090291,0.000317,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,fov_escape_risk,clean_deployment,0.766379,0.001371,0.797103,0.001414,0.631878,0.000515,0.105630,0.000417,0.080524,0.000347,0.035953,0.000311,0.243784,0.000312,0.049154,0.000314,0.069203,0.000236,0.107076,0.000318,0.098119,0.000284,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,fov_escape_risk,combined_stress,0.703771,0.001393,0.699202,0.001541,0.613417,0.000535,0.131358,0.000462,0.096385,0.000374,0.038781,0.000316,0.251741,0.000311,0.057560,0.000345,0.076827,0.000231,0.131966,0.000368,0.117110,0.000336,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,fov_escape_risk,heldout_camera,0.734400,0.001412,0.746288,0.001482,0.621669,0.000539,0.119316,0.000478,0.088625,0.000342,0.037431,0.000313,0.248020,0.000307,0.053825,0.000325,0.073087,0.000226,0.120290,0.000365,0.108168,0.000327,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,fov_escape_risk,heldout_object,0.750639,0.001354,0.771734,0.001482,0.627322,0.000510,0.112824,0.000465,0.084377,0.000350,0.036997,0.000308,0.245918,0.000303,0.051600,0.000316,0.071223,0.000224,0.114004,0.000335,0.103464,0.000310,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,jacobian_mismatch,clean_deployment,0.775636,0.001488,0.818074,0.001545,0.640101,0.000531,0.097460,0.000473,0.077740,0.000370,0.033215,0.000307,0.242322,0.000324,0.048186,0.000308,0.066804,0.000221,0.099854,0.000354,0.091822,0.000331,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,jacobian_mismatch,combined_stress,0.721119,0.001397,0.727274,0.001499,0.620644,0.000505,0.123783,0.000440,0.093916,0.000356,0.036327,0.000318,0.250589,0.000308,0.056292,0.000310,0.074166,0.000229,0.125374,0.000378,0.111280,0.000316,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,jacobian_mismatch,heldout_camera,0.746723,0.001379,0.770544,0.001444,0.630519,0.000564,0.111095,0.000434,0.086091,0.000354,0.034838,0.000319,0.246587,0.000293,0.052315,0.000329,0.070841,0.000228,0.113104,0.000340,0.101889,0.000319,160
